Dataset,Model,feature_name,fold,shift_type,category,observed_gap,predicted_gap,MAE,Method
CCT,vit,softmax,jpeg_0.2,jpeg,Synthetic,-0.030048076923076872,-0.005408653846153855,0.024639423076923017,ATC-MC
CCT,vit,softmax,jpeg_0.225,jpeg,Synthetic,-0.028846153846153855,-0.008413461538461564,0.02043269230769229,ATC-MC
CCT,vit,softmax,jpeg_0.25,jpeg,Synthetic,-0.028846153846153855,-0.009615384615384581,0.019230769230769273,ATC-MC
CCT,vit,softmax,jpeg_0.275,jpeg,Synthetic,-0.02944711538461542,-0.007211538461538436,0.022235576923076983,ATC-MC
CCT,vit,softmax,jpeg_0.30000000000000004,jpeg,Synthetic,-0.028846153846153855,-0.007211538461538436,0.02163461538461542,ATC-MC
CCT,vit,softmax,jpeg_0.325,jpeg,Synthetic,-0.027043269230769162,-0.004807692307692291,0.022235576923076872,ATC-MC
CCT,vit,softmax,jpeg_0.35000000000000003,jpeg,Synthetic,-0.027644230769230727,-0.006610576923076872,0.021033653846153855,ATC-MC
CCT,vit,softmax,jpeg_0.375,jpeg,Synthetic,-0.028846153846153855,-0.0078125,0.021033653846153855,ATC-MC
CCT,vit,softmax,jpeg_0.4,jpeg,Synthetic,-0.028846153846153855,-0.006009615384615419,0.022836538461538436,ATC-MC
CCT,vit,softmax,jpeg_0.42500000000000004,jpeg,Synthetic,-0.02824519230769229,-0.006009615384615419,0.022235576923076872,ATC-MC
CCT,vit,softmax,jpeg_0.45,jpeg,Synthetic,-0.02824519230769229,-0.006009615384615419,0.022235576923076872,ATC-MC
CCT,vit,softmax,jpeg_0.47500000000000003,jpeg,Synthetic,-0.028846153846153855,-0.006610576923076872,0.022235576923076983,ATC-MC
CCT,vit,softmax,jpeg_0.5,jpeg,Synthetic,-0.027043269230769162,-0.005408653846153855,0.021634615384615308,ATC-MC
CCT,vit,softmax,multnoise_0.025,multnoise,Synthetic,-0.028846153846153855,-0.0078125,0.021033653846153855,ATC-MC
CCT,vit,softmax,multnoise_0.05,multnoise,Synthetic,-0.02524038461538458,-0.0018028846153845812,0.0234375,ATC-MC
CCT,vit,softmax,multnoise_0.07500000000000001,multnoise,Synthetic,-0.019230769230769162,0.005408653846153855,0.024639423076923017,ATC-MC
CCT,vit,softmax,multnoise_0.1,multnoise,Synthetic,-0.014423076923076872,0.018028846153846145,0.03245192307692302,ATC-MC
CCT,vit,softmax,multnoise_0.125,multnoise,Synthetic,0.012019230769230838,0.06610576923076927,0.054086538461538436,ATC-MC
CCT,vit,softmax,multnoise_0.15000000000000002,multnoise,Synthetic,0.07091346153846156,0.1484375,0.07752403846153844,ATC-MC
CCT,vit,softmax,multnoise_0.17500000000000002,multnoise,Synthetic,0.17007211538461542,0.21995192307692313,0.04987980769230771,ATC-MC
CCT,vit,softmax,multnoise_0.2,multnoise,Synthetic,0.272235576923077,0.24338942307692313,0.028846153846153855,ATC-MC
CCT,vit,softmax,multnoise_0.225,multnoise,Synthetic,0.3485576923076923,0.2469951923076923,0.1015625,ATC-MC
CCT,vit,softmax,multnoise_0.25,multnoise,Synthetic,0.4044471153846154,0.24579326923076927,0.15865384615384615,ATC-MC
CCT,vit,softmax,multnoise_0.275,multnoise,Synthetic,0.4567307692307693,0.25420673076923084,0.20252403846153844,ATC-MC
CCT,vit,softmax,multnoise_0.30000000000000004,multnoise,Synthetic,0.5054086538461539,0.265625,0.23978365384615385,ATC-MC
CCT,vit,softmax,multnoise_0.325,multnoise,Synthetic,0.5402644230769231,0.2638221153846154,0.2764423076923077,ATC-MC
CCT,vit,softmax,multnoise_0.35000000000000003,multnoise,Synthetic,0.5721153846153846,0.2608173076923077,0.31129807692307687,ATC-MC
CCT,vit,softmax,multnoise_0.375,multnoise,Synthetic,0.5961538461538461,0.25540865384615385,0.3407451923076923,ATC-MC
CCT,vit,softmax,multnoise_0.4,multnoise,Synthetic,0.6171875,0.2451923076923077,0.3719951923076923,ATC-MC
CCT,vit,softmax,multnoise_0.42500000000000004,multnoise,Synthetic,0.640625,0.2373798076923077,0.4032451923076923,ATC-MC
CCT,vit,softmax,multnoise_0.45,multnoise,Synthetic,0.6586538461538461,0.23617788461538458,0.42247596153846156,ATC-MC
CCT,vit,softmax,multnoise_0.47500000000000003,multnoise,Synthetic,0.6688701923076923,0.22716346153846156,0.4417067307692307,ATC-MC
CCT,vit,softmax,multnoise_0.5,multnoise,Synthetic,0.6736778846153846,0.2217548076923077,0.45192307692307687,ATC-MC
CCT,vit,softmax,noise_0.025,noise,Synthetic,-0.027043269230769162,-0.0036057692307691624,0.0234375,ATC-MC
CCT,vit,softmax,noise_0.05,noise,Synthetic,-0.015625,0.015625,0.03125,ATC-MC
CCT,vit,softmax,noise_0.07500000000000001,noise,Synthetic,0.047475961538461564,0.08413461538461542,0.036658653846153855,ATC-MC
CCT,vit,softmax,noise_0.1,noise,Synthetic,0.15264423076923084,0.18088942307692313,0.02824519230769229,ATC-MC
CCT,vit,softmax,noise_0.125,noise,Synthetic,0.3155048076923077,0.22295673076923084,0.09254807692307687,ATC-MC
CCT,vit,softmax,noise_0.15000000000000002,noise,Synthetic,0.4236778846153846,0.16346153846153844,0.26021634615384615,ATC-MC
CCT,vit,softmax,noise_0.17500000000000002,noise,Synthetic,0.4885817307692308,0.11658653846153844,0.37199519230769235,ATC-MC
CCT,vit,softmax,noise_0.2,noise,Synthetic,0.5342548076923077,0.09314903846153844,0.4411057692307693,ATC-MC
CCT,vit,softmax,noise_0.225,noise,Synthetic,0.5679086538461539,0.09675480769230771,0.47115384615384615,ATC-MC
CCT,vit,softmax,noise_0.25,noise,Synthetic,0.6051682692307693,0.10396634615384615,0.5012019230769231,ATC-MC
CCT,vit,softmax,noise_0.275,noise,Synthetic,0.6352163461538461,0.09855769230769229,0.5366586538461539,ATC-MC
CCT,vit,softmax,noise_0.30000000000000004,noise,Synthetic,0.6652644230769231,0.10637019230769229,0.5588942307692308,ATC-MC
CCT,vit,softmax,noise_0.325,noise,Synthetic,0.6941105769230769,0.09675480769230771,0.5973557692307692,ATC-MC
CCT,vit,softmax,noise_0.35000000000000003,noise,Synthetic,0.7127403846153846,0.09134615384615385,0.6213942307692307,ATC-MC
CCT,vit,softmax,noise_0.375,noise,Synthetic,0.7301682692307693,0.08774038461538458,0.6424278846153847,ATC-MC
CCT,vit,softmax,noise_0.4,noise,Synthetic,0.7421875,0.09435096153846156,0.6478365384615384,ATC-MC
CCT,vit,softmax,noise_0.42500000000000004,noise,Synthetic,0.7475961538461539,0.10757211538461542,0.6400240384615384,ATC-MC
CCT,vit,softmax,noise_0.45,noise,Synthetic,0.75,0.11598557692307698,0.634014423076923,ATC-MC
CCT,vit,softmax,noise_0.47500000000000003,noise,Synthetic,0.7578125,0.12319711538461542,0.6346153846153846,ATC-MC
CCT,vit,softmax,noise_0.5,noise,Synthetic,0.7632211538461539,0.12680288461538458,0.6364182692307693,ATC-MC
CCT,vit,softmax,saltpepper_0.025,saltpepper,Synthetic,0.6760817307692308,0.4465144230769231,0.22956730769230776,ATC-MC
CCT,vit,softmax,saltpepper_0.05,saltpepper,Synthetic,0.6875,0.42247596153846156,0.26502403846153844,ATC-MC
CCT,vit,softmax,saltpepper_0.07500000000000001,saltpepper,Synthetic,0.6893028846153846,0.45012019230769235,0.23918269230769224,ATC-MC
CCT,vit,softmax,saltpepper_0.1,saltpepper,Synthetic,0.6953125,0.4278846153846154,0.2674278846153846,ATC-MC
CCT,vit,softmax,saltpepper_0.125,saltpepper,Synthetic,0.7085336538461539,0.43509615384615385,0.2734375,ATC-MC
CCT,vit,softmax,saltpepper_0.15000000000000002,saltpepper,Synthetic,0.7109375,0.41045673076923084,0.30048076923076916,ATC-MC
CCT,vit,softmax,saltpepper_0.17500000000000002,saltpepper,Synthetic,0.7139423076923077,0.40384615384615385,0.31009615384615385,ATC-MC
CCT,vit,softmax,saltpepper_0.2,saltpepper,Synthetic,0.71875,0.39122596153846156,0.32752403846153844,ATC-MC
CCT,vit,softmax,saltpepper_0.225,saltpepper,Synthetic,0.7193509615384616,0.40865384615384615,0.3106971153846154,ATC-MC
CCT,vit,softmax,saltpepper_0.25,saltpepper,Synthetic,0.7235576923076923,0.39783653846153844,0.32572115384615385,ATC-MC
CCT,vit,softmax,saltpepper_0.275,saltpepper,Synthetic,0.7295673076923077,0.4573317307692308,0.2722355769230769,ATC-MC
CCT,vit,softmax,saltpepper_0.30000000000000004,saltpepper,Synthetic,0.7295673076923077,0.4278846153846154,0.3016826923076923,ATC-MC
CCT,vit,softmax,saltpepper_0.325,saltpepper,Synthetic,0.7325721153846154,0.37740384615384615,0.3551682692307693,ATC-MC
CCT,vit,softmax,saltpepper_0.35000000000000003,saltpepper,Synthetic,0.7313701923076923,0.3719951923076923,0.359375,ATC-MC
CCT,vit,softmax,saltpepper_0.375,saltpepper,Synthetic,0.7313701923076923,0.41646634615384615,0.31490384615384615,ATC-MC
CCT,vit,softmax,saltpepper_0.4,saltpepper,Synthetic,0.7319711538461539,0.4332932692307693,0.2986778846153846,ATC-MC
CCT,vit,softmax,saltpepper_0.42500000000000004,saltpepper,Synthetic,0.7367788461538461,0.41045673076923084,0.3263221153846153,ATC-MC
CCT,vit,softmax,saltpepper_0.45,saltpepper,Synthetic,0.7397836538461539,0.453125,0.28665865384615385,ATC-MC
CCT,vit,softmax,saltpepper_0.47500000000000003,saltpepper,Synthetic,0.7421875,0.4699519230769231,0.2722355769230769,ATC-MC
CCT,vit,softmax,saltpepper_0.5,saltpepper,Synthetic,0.7463942307692308,0.47115384615384615,0.2752403846153847,ATC-MC
CCT,vit,softmax,smear_0.025,smear,Synthetic,-0.02524038461538458,-0.006610576923076872,0.01862980769230771,ATC-MC
CCT,vit,softmax,smear_0.05,smear,Synthetic,-0.027043269230769162,-0.006610576923076872,0.02043269230769229,ATC-MC
CCT,vit,softmax,smear_0.07500000000000001,smear,Synthetic,-0.02644230769230771,-0.0024038461538461453,0.024038461538461564,ATC-MC
CCT,vit,softmax,smear_0.1,smear,Synthetic,-0.0234375,-0.0006009615384615641,0.022836538461538436,ATC-MC
CCT,vit,softmax,smear_0.125,smear,Synthetic,-0.021033653846153855,-0.0024038461538461453,0.01862980769230771,ATC-MC
CCT,vit,softmax,smear_0.15000000000000002,smear,Synthetic,-0.02163461538461542,-0.0018028846153845812,0.019831730769230838,ATC-MC
CCT,vit,softmax,smear_0.17500000000000002,smear,Synthetic,-0.02043269230769229,0.010216346153846145,0.030649038461538436,ATC-MC
CCT,vit,softmax,smear_0.2,smear,Synthetic,-0.015625,0.009014423076923128,0.024639423076923128,ATC-MC
CCT,vit,softmax,smear_0.225,smear,Synthetic,-0.015024038461538436,0.01862980769230771,0.033653846153846145,ATC-MC
CCT,vit,softmax,smear_0.25,smear,Synthetic,-0.0018028846153845812,0.019831730769230838,0.02163461538461542,ATC-MC
CCT,vit,softmax,smear_0.275,smear,Synthetic,-0.0006009615384615641,0.03305288461538458,0.033653846153846145,ATC-MC
CCT,vit,softmax,smear_0.30000000000000004,smear,Synthetic,0.0042067307692308376,0.04326923076923084,0.0390625,ATC-MC
CCT,vit,softmax,smear_0.325,smear,Synthetic,0.015625,0.052283653846153855,0.036658653846153855,ATC-MC
CCT,vit,softmax,smear_0.35000000000000003,smear,Synthetic,0.031850961538461564,0.060096153846153855,0.02824519230769229,ATC-MC
CCT,vit,softmax,smear_0.375,smear,Synthetic,0.02824519230769229,0.08052884615384615,0.052283653846153855,ATC-MC
CCT,vit,softmax,smear_0.4,smear,Synthetic,0.05288461538461542,0.09555288461538458,0.04266826923076916,ATC-MC
CCT,vit,softmax,smear_0.42500000000000004,smear,Synthetic,0.06790865384615385,0.08834134615384615,0.02043269230769229,ATC-MC
CCT,vit,softmax,smear_0.45,smear,Synthetic,0.08173076923076927,0.13161057692307698,0.04987980769230771,ATC-MC
CCT,vit,softmax,smear_0.47500000000000003,smear,Synthetic,0.09555288461538458,0.12259615384615385,0.027043269230769273,ATC-MC
CCT,vit,softmax,smear_0.5,smear,Synthetic,0.10697115384615385,0.13822115384615385,0.03125,ATC-MC
NICO,resnet,cross_entropy,autumn,Organic,Organic,0.7633086177320332,-0.07218874142289644,0.8354973591549296,ATC-NE
NICO,resnet,cross_entropy,brightness_0.025,brightness,Synthetic,0.013621794871794823,0.012019230769230727,0.0016025641025640969,ATC-NE
NICO,resnet,cross_entropy,brightness_0.05,brightness,Synthetic,0.011217948717948678,0.009615384615384581,0.0016025641025640969,ATC-NE
NICO,resnet,cross_entropy,brightness_0.07500000000000001,brightness,Synthetic,0.011217948717948678,0.005608974358974339,0.005608974358974339,ATC-NE
NICO,resnet,cross_entropy,brightness_0.1,brightness,Synthetic,0.01041666666666663,0.0016025641025640969,0.008814102564102533,ATC-NE
NICO,resnet,cross_entropy,brightness_0.125,brightness,Synthetic,0.012820512820512775,-0.0008012820512820484,0.013621794871794823,ATC-NE
NICO,resnet,cross_entropy,brightness_0.15000000000000002,brightness,Synthetic,0.01522435897435892,-0.0024038461538461453,0.017628205128205066,ATC-NE
NICO,resnet,cross_entropy,brightness_0.17500000000000002,brightness,Synthetic,0.01522435897435892,-0.004807692307692402,0.020032051282051322,ATC-NE
NICO,resnet,cross_entropy,brightness_0.2,brightness,Synthetic,0.01602564102564097,-0.008814102564102644,0.024839743589743613,ATC-NE
NICO,resnet,cross_entropy,brightness_0.225,brightness,Synthetic,0.018429487179487114,-0.01041666666666674,0.028846153846153855,ATC-NE
NICO,resnet,cross_entropy,brightness_0.25,brightness,Synthetic,0.023237179487179405,-0.013621794871794934,0.03685897435897434,ATC-NE
NICO,resnet,cross_entropy,brightness_0.275,brightness,Synthetic,0.0248397435897435,-0.016826923076923128,0.04166666666666663,ATC-NE
NICO,resnet,cross_entropy,brightness_0.30000000000000004,brightness,Synthetic,0.024038461538461453,-0.02083333333333337,0.04487179487179482,ATC-NE
NICO,resnet,cross_entropy,brightness_0.325,brightness,Synthetic,0.0264423076923076,-0.023237179487179516,0.049679487179487114,ATC-NE
NICO,resnet,cross_entropy,brightness_0.35000000000000003,brightness,Synthetic,0.0248397435897435,-0.019230769230769273,0.044070512820512775,ATC-NE
NICO,resnet,cross_entropy,brightness_0.375,brightness,Synthetic,0.017628205128205066,-0.01041666666666674,0.028044871794871806,ATC-NE
NICO,resnet,cross_entropy,brightness_0.4,brightness,Synthetic,0.01522435897435892,-0.0032051282051281937,0.018429487179487114,ATC-NE
NICO,resnet,cross_entropy,brightness_0.42500000000000004,brightness,Synthetic,0.01041666666666663,0.0016025641025640969,0.008814102564102533,ATC-NE
NICO,resnet,cross_entropy,brightness_0.45,brightness,Synthetic,0.013621794871794823,0.012820512820512775,0.0008012820512820484,ATC-NE
NICO,resnet,cross_entropy,brightness_0.47500000000000003,brightness,Synthetic,0.012019230769230727,0.014423076923076872,0.0024038461538461453,ATC-NE
NICO,resnet,cross_entropy,brightness_0.5,brightness,Synthetic,0.01522435897435892,0.012820512820512775,0.0024038461538461453,ATC-NE
NICO,resnet,cross_entropy,contrast_0.025,contrast,Synthetic,0.005608974358974339,-0.008814102564102644,0.014423076923076983,ATC-NE
NICO,resnet,cross_entropy,contrast_0.05,contrast,Synthetic,0.006810897435897356,-0.013621794871794934,0.02043269230769229,ATC-NE
NICO,resnet,cross_entropy,contrast_0.07500000000000001,contrast,Synthetic,0.006810897435897356,-0.018429487179487225,0.02524038461538458,ATC-NE
NICO,resnet,cross_entropy,contrast_0.1,contrast,Synthetic,0.010817307692307598,-0.022435897435897467,0.033253205128205066,ATC-NE
NICO,resnet,cross_entropy,contrast_0.125,contrast,Synthetic,0.022435897435897356,-0.024439102564102644,0.046875,ATC-NE
NICO,resnet,cross_entropy,contrast_0.15000000000000002,contrast,Synthetic,0.03725961538461531,-0.028846153846153855,0.06610576923076916,ATC-NE
NICO,resnet,cross_entropy,contrast_0.17500000000000002,contrast,Synthetic,0.0625,-0.03165064102564108,0.09415064102564108,ATC-NE
NICO,resnet,cross_entropy,contrast_0.2,contrast,Synthetic,0.09975961538461531,-0.03525641025641024,0.13501602564102555,ATC-NE
NICO,resnet,cross_entropy,contrast_0.225,contrast,Synthetic,0.140625,-0.03645833333333337,0.17708333333333337,ATC-NE
NICO,resnet,cross_entropy,contrast_0.25,contrast,Synthetic,0.17708333333333326,-0.0376602564102565,0.21474358974358976,ATC-NE
NICO,resnet,cross_entropy,contrast_0.275,contrast,Synthetic,0.21915064102564097,-0.03846153846153855,0.2576121794871795,ATC-NE
NICO,resnet,cross_entropy,contrast_0.30000000000000004,contrast,Synthetic,0.26041666666666663,-0.039262820512820595,0.2996794871794872,ATC-NE
NICO,resnet,cross_entropy,contrast_0.325,contrast,Synthetic,0.3000801282051282,-0.039663461538461564,0.33974358974358976,ATC-NE
NICO,resnet,cross_entropy,contrast_0.35000000000000003,contrast,Synthetic,0.29927884615384615,-0.04046474358974361,0.33974358974358976,ATC-NE
NICO,resnet,cross_entropy,contrast_0.375,contrast,Synthetic,0.2792467948717948,-0.04086538461538469,0.3201121794871795,ATC-NE
NICO,resnet,cross_entropy,contrast_0.4,contrast,Synthetic,0.2596153846153846,-0.040064102564102644,0.2996794871794872,ATC-NE
NICO,resnet,cross_entropy,contrast_0.42500000000000004,contrast,Synthetic,0.2375801282051282,-0.038862179487179516,0.2764423076923077,ATC-NE
NICO,resnet,cross_entropy,contrast_0.45,contrast,Synthetic,0.21113782051282048,-0.03806089743589747,0.24919871794871795,ATC-NE
NICO,resnet,cross_entropy,contrast_0.47500000000000003,contrast,Synthetic,0.18990384615384615,-0.03725961538461542,0.22716346153846156,ATC-NE
NICO,resnet,cross_entropy,contrast_0.5,contrast,Synthetic,0.16786858974358976,-0.0360576923076924,0.20392628205128216,ATC-NE
NICO,resnet,cross_entropy,fog_0.025,fog,Synthetic,0.004807692307692291,-0.004807692307692402,0.009615384615384692,ATC-NE
NICO,resnet,cross_entropy,fog_0.05,fog,Synthetic,0.004807692307692291,-0.004807692307692402,0.009615384615384692,ATC-NE
NICO,resnet,cross_entropy,fog_0.07500000000000001,fog,Synthetic,0.004807692307692291,-0.004006410256410242,0.008814102564102533,ATC-NE
NICO,resnet,cross_entropy,fog_0.1,fog,Synthetic,0.004006410256410242,-0.004006410256410242,0.008012820512820484,ATC-NE
NICO,resnet,cross_entropy,fog_0.125,fog,Synthetic,0.004006410256410242,-0.0032051282051281937,0.007211538461538436,ATC-NE
NICO,resnet,cross_entropy,fog_0.15000000000000002,fog,Synthetic,0.004006410256410242,-0.004006410256410242,0.008012820512820484,ATC-NE
NICO,resnet,cross_entropy,fog_0.17500000000000002,fog,Synthetic,0.004807692307692291,-0.0024038461538461453,0.007211538461538436,ATC-NE
NICO,resnet,cross_entropy,fog_0.2,fog,Synthetic,0.004807692307692291,-0.0016025641025640969,0.0064102564102563875,ATC-NE
NICO,resnet,cross_entropy,fog_0.225,fog,Synthetic,0.004006410256410242,-0.004807692307692402,0.008814102564102644,ATC-NE
NICO,resnet,cross_entropy,fog_0.25,fog,Synthetic,0.0032051282051281937,-0.004807692307692402,0.008012820512820595,ATC-NE
NICO,resnet,cross_entropy,fog_0.275,fog,Synthetic,0.0032051282051281937,-0.004807692307692402,0.008012820512820595,ATC-NE
NICO,resnet,cross_entropy,fog_0.30000000000000004,fog,Synthetic,0.05048076923076916,-0.0608974358974359,0.11137820512820507,ATC-NE
NICO,resnet,cross_entropy,fog_0.325,fog,Synthetic,0.05048076923076916,-0.0608974358974359,0.11137820512820507,ATC-NE
NICO,resnet,cross_entropy,fog_0.35000000000000003,fog,Synthetic,0.053685897435897356,-0.0625,0.11618589743589736,ATC-NE
NICO,resnet,cross_entropy,fog_0.375,fog,Synthetic,0.054487179487179405,-0.0625,0.1169871794871794,ATC-NE
NICO,resnet,cross_entropy,fog_0.4,fog,Synthetic,0.05128205128205121,-0.0608974358974359,0.11217948717948711,ATC-NE
NICO,resnet,cross_entropy,fog_0.42500000000000004,fog,Synthetic,0.05128205128205121,-0.0608974358974359,0.11217948717948711,ATC-NE
NICO,resnet,cross_entropy,fog_0.45,fog,Synthetic,0.05208333333333326,-0.0608974358974359,0.11298076923076916,ATC-NE
NICO,resnet,cross_entropy,fog_0.47500000000000003,fog,Synthetic,0.053685897435897356,-0.0608974358974359,0.11458333333333326,ATC-NE
NICO,resnet,cross_entropy,fog_0.5,fog,Synthetic,0.053685897435897356,-0.0608974358974359,0.11458333333333326,ATC-NE
NICO,resnet,cross_entropy,grass,Organic,Organic,0.7525073187966889,-0.04276827175449227,0.7952755905511811,ATC-NE
NICO,resnet,cross_entropy,hue_0.025,hue,Synthetic,0.018429487179487114,-0.004807692307692402,0.023237179487179516,ATC-NE
NICO,resnet,cross_entropy,hue_0.05,hue,Synthetic,0.022435897435897356,-0.014423076923076983,0.03685897435897434,ATC-NE
NICO,resnet,cross_entropy,hue_0.07500000000000001,hue,Synthetic,0.0608974358974359,-0.022435897435897467,0.08333333333333337,ATC-NE
NICO,resnet,cross_entropy,hue_0.1,hue,Synthetic,0.1201923076923076,-0.0328525641025641,0.1530448717948717,ATC-NE
NICO,resnet,cross_entropy,hue_0.125,hue,Synthetic,0.20112179487179482,-0.039262820512820595,0.24038461538461542,ATC-NE
NICO,resnet,cross_entropy,hue_0.15000000000000002,hue,Synthetic,0.26762820512820507,-0.03846153846153855,0.3060897435897436,ATC-NE
NICO,resnet,cross_entropy,hue_0.17500000000000002,hue,Synthetic,0.32852564102564097,-0.04166666666666674,0.3701923076923077,ATC-NE
NICO,resnet,cross_entropy,hue_0.2,hue,Synthetic,0.38221153846153844,-0.03525641025641024,0.4174679487179487,ATC-NE
NICO,resnet,cross_entropy,hue_0.225,hue,Synthetic,0.4302884615384615,-0.02644230769230771,0.4567307692307692,ATC-NE
NICO,resnet,cross_entropy,hue_0.25,hue,Synthetic,0.47275641025641024,-0.01602564102564108,0.4887820512820513,ATC-NE
NICO,resnet,cross_entropy,hue_0.275,hue,Synthetic,0.5056089743589743,-0.012019230769230838,0.5176282051282052,ATC-NE
NICO,resnet,cross_entropy,hue_0.30000000000000004,hue,Synthetic,0.5376602564102564,-0.004807692307692402,0.5424679487179488,ATC-NE
NICO,resnet,cross_entropy,hue_0.325,hue,Synthetic,0.5568910256410255,0.005608974358974339,0.5512820512820512,ATC-NE
NICO,resnet,cross_entropy,hue_0.35000000000000003,hue,Synthetic,0.578525641025641,0.02003205128205121,0.5584935897435898,ATC-NE
NICO,resnet,cross_entropy,hue_0.375,hue,Synthetic,0.5993589743589743,0.028044871794871806,0.5713141025641025,ATC-NE
NICO,resnet,cross_entropy,hue_0.4,hue,Synthetic,0.6161858974358974,0.039262820512820484,0.5769230769230769,ATC-NE
NICO,resnet,cross_entropy,hue_0.42500000000000004,hue,Synthetic,0.6241987179487178,0.04727564102564097,0.5769230769230769,ATC-NE
NICO,resnet,cross_entropy,hue_0.45,hue,Synthetic,0.6322115384615384,0.0560897435897435,0.5761217948717949,ATC-NE
NICO,resnet,cross_entropy,hue_0.47500000000000003,hue,Synthetic,0.6290064102564102,0.044070512820512775,0.5849358974358975,ATC-NE
NICO,resnet,cross_entropy,hue_0.5,hue,Synthetic,0.6193910256410255,0.03044871794871795,0.5889423076923076,ATC-NE
NICO,resnet,cross_entropy,ind_test,ind_test,Organic,0.005608974358974339,-0.00560897435897445,0.011217948717948789,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.025,jpeg,Synthetic,0.0008012820512820484,0.0032051282051281937,0.0024038461538461453,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.05,jpeg,Synthetic,0.0016025641025640969,0.0024038461538461453,0.0008012820512820484,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.07500000000000001,jpeg,Synthetic,0.0008012820512820484,0.0024038461538461453,0.0016025641025640969,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.1,jpeg,Synthetic,0.0032051282051281937,0.0016025641025640969,0.0016025641025640969,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.125,jpeg,Synthetic,0.0016025641025640969,0.0016025641025640969,0.0,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.15000000000000002,jpeg,Synthetic,0.0016025641025640969,0.0008012820512820484,0.0008012820512820484,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.17500000000000002,jpeg,Synthetic,0.0016025641025640969,-0.0016025641025640969,0.0032051282051281937,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.2,jpeg,Synthetic,0.0016025641025640969,-0.0024038461538461453,0.004006410256410242,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.225,jpeg,Synthetic,0.0016025641025640969,-0.0016025641025640969,0.0032051282051281937,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.25,jpeg,Synthetic,0.0024038461538461453,-0.004807692307692402,0.007211538461538547,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.275,jpeg,Synthetic,0.0032051282051281937,-0.00560897435897445,0.008814102564102644,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.30000000000000004,jpeg,Synthetic,0.004006410256410242,-0.009615384615384692,0.013621794871794934,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.325,jpeg,Synthetic,0.004006410256410242,-0.008814102564102644,0.012820512820512886,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.35000000000000003,jpeg,Synthetic,0.0032051282051281937,-0.01041666666666674,0.013621794871794934,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.375,jpeg,Synthetic,0.004006410256410242,-0.009615384615384692,0.013621794871794934,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.4,jpeg,Synthetic,0.0032051282051281937,-0.011217948717948789,0.014423076923076983,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.42500000000000004,jpeg,Synthetic,0.004006410256410242,-0.011217948717948789,0.015224358974359031,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.45,jpeg,Synthetic,0.004807692307692291,-0.009615384615384692,0.014423076923076983,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.47500000000000003,jpeg,Synthetic,0.004807692307692291,-0.011217948717948789,0.01602564102564108,ATC-NE
NICO,resnet,cross_entropy,jpeg_0.5,jpeg,Synthetic,0.004006410256410242,-0.013621794871794934,0.017628205128205177,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.025,multnoise,Synthetic,0.1314102564102564,-0.0360576923076924,0.1674679487179488,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.05,multnoise,Synthetic,0.4711538461538461,-0.028044871794871806,0.4991987179487179,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.07500000000000001,multnoise,Synthetic,0.6514423076923077,0.014423076923076872,0.6370192307692308,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.1,multnoise,Synthetic,0.7700320512820512,0.10817307692307687,0.6618589743589743,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.125,multnoise,Synthetic,0.8341346153846153,0.25080128205128205,0.5833333333333333,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.15000000000000002,multnoise,Synthetic,0.8653846153846153,0.39743589743589736,0.46794871794871795,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.17500000000000002,multnoise,Synthetic,0.8774038461538461,0.5176282051282051,0.3597756410256411,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.2,multnoise,Synthetic,0.8814102564102564,0.6017628205128205,0.2796474358974359,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.225,multnoise,Synthetic,0.8822115384615384,0.6618589743589743,0.2203525641025641,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.25,multnoise,Synthetic,0.8822115384615384,0.704326923076923,0.17788461538461542,ATC-NE
NICO,resnet,cross_entropy,multnoise_0.275,multnoise,Synthetic,0.8822115384615384,0.7219551282051282,0.16025641025641024,ATC-NE
