ds,arch,source,target,kappa_src,pred_MAE_j,r2_j,D1_skew,D2_skew
Office31,resnet,msp,vim,8.0,0.042819533241529865,0.9691419794489885,0.5594903881828631,-0.14634306429983512
Office31,resnet,msp,react,8.0,0.23039405577689703,0.34822325666130893,0.5192592228598698,5.960464477539063e-08
Office31,resnet,msp,atc,8.0,0.2732094802077765,0.08224104167209778,0.35311445042745304,-0.23684766347266561
Office31,resnet,msp,atc_ne,8.0,0.2756221773132181,0.07385936991987274,0.34780458160728667,-0.2429183795328439
Office31,resnet,msp,nuclear,8.0,0.04876747907030372,0.9647583848175988,0.6558767081988236,-0.048712692786718526
Office31,resnet,msp,naive,8.0,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,energy,msp,8.0,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,energy,energy,8.0,0.15991900299541595,0.5135481081269901,0.7258550438563195,-0.9999999403953552
Office31,resnet,energy,entropy,8.0,0.2430834536210404,0.3223518800623528,0.42543904058025717,5.960464477539063e-08
Office31,resnet,energy,gradnorm,8.0,0.17711041444275988,0.44848516204658984,0.7007538924994972,-0.9999999403953552
Office31,resnet,energy,mahalanobis,8.0,0.04945059484269111,0.9573944591259181,0.7655576638103392,-0.9432684905147657
Office31,resnet,energy,knn,8.0,0.050823559641245936,0.9571153680861659,0.6481404134540427,-0.9686024605412757
Office31,resnet,energy,vim,8.0,0.042819533241529865,0.9691419794489885,0.29800903630607845,-0.1986393298826501
Office31,resnet,energy,react,8.0,0.23039405577689703,0.34822325666130893,0.41464487891695845,5.960464477539063e-08
Office31,resnet,energy,atc,8.0,0.2732094802077765,0.08224104167209778,0.13989476782373367,-0.23684766347266561
Office31,resnet,energy,atc_ne,8.0,0.2756221773132181,0.07385936991987274,0.13498053959217315,-0.2429183795328439
Office31,resnet,energy,nuclear,8.0,0.04876747907030372,0.9647583848175988,0.5792585127393954,-0.04871253096931216
Office31,resnet,energy,naive,8.0,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,entropy,msp,8.0,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,entropy,energy,8.0,0.15991900299541595,0.5135481081269901,0.7258550438563195,-0.3785942538385434
Office31,resnet,entropy,entropy,8.0,0.2430834536210404,0.3223518800623528,0.42543904058025717,5.960464477539063e-08
Office31,resnet,entropy,gradnorm,8.0,0.17711041444275988,0.44848516204658984,0.7007538924994972,-0.34001783849727496
Office31,resnet,entropy,mahalanobis,8.0,0.04945059484269111,0.9573944591259181,0.6496918425415902,-0.12539207973690747
Office31,resnet,entropy,knn,8.0,0.050823559641245936,0.9571153680861659,0.6614036903245994,-0.15954184215156475
Office31,resnet,entropy,vim,8.0,0.042819533241529865,0.9691419794489885,0.3699164314358362,-0.14634306429983512
Office31,resnet,entropy,react,8.0,0.23039405577689703,0.34822325666130893,0.4669520508884141,5.960464477539063e-08
Office31,resnet,entropy,atc,8.0,0.2732094802077765,0.08224104167209778,0.21643517492904085,-0.23684766347266561
Office31,resnet,entropy,atc_ne,8.0,0.2756221773132181,0.07385936991987274,0.21137892185554508,-0.2429183795328439
Office31,resnet,entropy,nuclear,8.0,0.04876747907030372,0.9647583848175988,0.5023748558251789,-0.048712692786718526
Office31,resnet,entropy,naive,8.0,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,gradnorm,msp,8.0,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,gradnorm,energy,8.0,0.15991900299541595,0.5135481081269901,0.7258550438563195,-0.6501625955798809
Office31,resnet,gradnorm,entropy,8.0,0.2430834536210404,0.3223518800623528,0.42543904058025717,5.960464477539063e-08
Office31,resnet,gradnorm,gradnorm,8.0,0.17711041444275988,0.44848516204658984,0.7007538924994972,-0.9999999403953552
Office31,resnet,gradnorm,mahalanobis,8.0,0.04945059484269111,0.9573944591259181,0.7928202177068632,-0.9432684905147657
Office31,resnet,gradnorm,knn,8.0,0.050823559641245936,0.9571153680861659,0.8205631647058116,-0.9752340989765541
Office31,resnet,gradnorm,vim,8.0,0.042819533241529865,0.9691419794489885,0.6902310521399007,-0.7085279312964512
Office31,resnet,gradnorm,react,8.0,0.23039405577689703,0.34822325666130893,0.41464487891695845,-0.4284335455640297
Office31,resnet,gradnorm,atc,8.0,0.2732094802077765,0.08224104167209778,0.45152352237321164,-0.23684766347266561
Office31,resnet,gradnorm,atc_ne,8.0,0.2756221773132181,0.07385936991987274,0.44603105022734224,-0.2429183795328439
Office31,resnet,gradnorm,nuclear,8.0,0.04876747907030372,0.9647583848175988,0.7788061553025223,-0.04923010394288174
Office31,resnet,gradnorm,naive,8.0,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,mahalanobis,msp,0.2,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,mahalanobis,energy,0.2,0.15991900299541595,0.5135481081269901,0.7258550438563195,-0.3925208284305024
Office31,resnet,mahalanobis,entropy,0.2,0.2430834536210404,0.3223518800623528,0.42543904058025717,-0.2595542849817112
Office31,resnet,mahalanobis,gradnorm,0.2,0.17711041444275988,0.44848516204658984,0.7007538924994972,-0.6865780523819608
Office31,resnet,mahalanobis,mahalanobis,0.2,0.04945059484269111,0.9573944591259181,0.8950547713963439,-0.9432684905147657
Office31,resnet,mahalanobis,knn,0.2,0.050823559641245936,0.9571153680861659,0.8404580982437905,-0.8492328714681652
Office31,resnet,mahalanobis,vim,0.2,0.042819533241529865,0.9691419794489885,0.8536568760955201,-0.8654167280448962
Office31,resnet,mahalanobis,react,0.2,0.23039405577689703,0.34822325666130893,0.41464487891695845,-0.5853550614783968
Office31,resnet,mahalanobis,atc,0.2,0.2732094802077765,0.08224104167209778,0.2383038397694922,-0.23684766347266561
Office31,resnet,mahalanobis,atc_ne,0.2,0.2756221773132181,0.07385936991987274,0.24957807297974144,-0.2429183795328439
Office31,resnet,mahalanobis,nuclear,0.2,0.04876747907030372,0.9647583848175988,0.6878631548724073,-0.04875120532938193
Office31,resnet,mahalanobis,naive,0.2,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,knn,msp,0.2,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,knn,energy,0.2,0.15991900299541595,0.5135481081269901,0.7258550438563195,-0.3577043823786419
Office31,resnet,knn,entropy,0.2,0.2430834536210404,0.3223518800623528,0.42543904058025717,-0.46955869487063584
Office31,resnet,knn,gradnorm,0.2,0.17711041444275988,0.44848516204658984,0.7007538924994972,-0.9999999403953552
Office31,resnet,knn,mahalanobis,0.2,0.04945059484269111,0.9573944591259181,0.8882391344837118,-0.9432684905147657
Office31,resnet,knn,knn,0.2,0.050823559641245936,0.9571153680861659,0.8404580982437905,-0.9752340989765541
Office31,resnet,knn,vim,0.2,0.042819533241529865,0.9691419794489885,0.8536568760955201,-0.9438611024564091
Office31,resnet,knn,react,0.2,0.23039405577689703,0.34822325666130893,0.41464487891695845,-0.5853550614783968
Office31,resnet,knn,atc,0.2,0.2732094802077765,0.08224104167209778,0.5499325943189702,-0.2423148346930114
Office31,resnet,knn,atc_ne,0.2,0.2756221773132181,0.07385936991987274,0.5442575188473978,-0.24837540612295106
Office31,resnet,knn,nuclear,0.2,0.04876747907030372,0.9647583848175988,0.860077005732266,-0.050438151788491314
Office31,resnet,knn,naive,0.2,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,vim,msp,0.2,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,vim,energy,0.2,0.15991900299541595,0.5135481081269901,0.39161710049789494,-0.28110818702566953
Office31,resnet,vim,entropy,0.2,0.2430834536210404,0.3223518800623528,1.0,-0.5745608998150981
Office31,resnet,vim,gradnorm,0.2,0.17711041444275988,0.44848516204658984,0.6260056097302329,-0.8904370178437594
Office31,resnet,vim,mahalanobis,0.2,0.04945059484269111,0.9573944591259181,0.8950547713963439,-0.9432684905147657
Office31,resnet,vim,knn,0.2,0.050823559641245936,0.9571153680861659,0.8404580982437905,-0.9752340989765541
Office31,resnet,vim,vim,0.2,0.042819533241529865,0.9691419794489885,0.8536568760955201,-0.9503981296635835
Office31,resnet,vim,react,0.2,0.23039405577689703,0.34822325666130893,1.0,-0.5853550614783968
Office31,resnet,vim,atc,0.2,0.2732094802077765,0.08224104167209778,0.7576851057023438,-0.2477820059133572
Office31,resnet,vim,atc_ne,0.2,0.2756221773132181,0.07385936991987274,0.7516245342724042,-0.2538324327130581
Office31,resnet,vim,nuclear,0.2,0.04876747907030372,0.9647583848175988,0.953550911303263,-0.05183075238581436
Office31,resnet,vim,naive,0.2,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,react,msp,8.0,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,react,energy,8.0,0.15991900299541595,0.5135481081269901,0.7258550438563195,-0.9999999403953552
Office31,resnet,react,entropy,8.0,0.2430834536210404,0.3223518800623528,0.42543904058025717,5.960464477539063e-08
Office31,resnet,react,gradnorm,8.0,0.17711041444275988,0.44848516204658984,0.6871632956323582,-0.8564605069938404
Office31,resnet,react,mahalanobis,8.0,0.04945059484269111,0.9573944591259181,0.7042169378426466,-0.9091903371815847
Office31,resnet,react,knn,8.0,0.050823559641245936,0.9571153680861659,0.5287708000714071,-0.756389836136168
Office31,resnet,react,vim,8.0,0.042819533241529865,0.9691419794489885,0.27186092747738066,-0.14634306429983512
Office31,resnet,react,react,8.0,0.23039405577689703,0.34822325666130893,0.41464487891695845,5.960464477539063e-08
Office31,resnet,react,atc,8.0,0.2732094802077765,0.08224104167209778,0.13989476782373367,-0.23684766347266561
Office31,resnet,react,atc_ne,8.0,0.2756221773132181,0.07385936991987274,0.1404375611813441,-0.2429183795328439
Office31,resnet,react,nuclear,8.0,0.04876747907030372,0.9647583848175988,0.6044952317676687,-0.04871253096931216
Office31,resnet,react,naive,8.0,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
Office31,resnet,atc,msp,8.0,0.2968684572843225,0.0,0.5345492577246318,-0.4085401156851163
Office31,resnet,atc,energy,8.0,0.15991900299541595,0.5135481081269901,0.6689444768707123,-0.27414489653903573
Office31,resnet,atc,entropy,8.0,0.2430834536210404,0.3223518800623528,0.36852847359465,-0.5745608998150981
Office31,resnet,atc,gradnorm,8.0,0.17711041444275988,0.44848516204658984,0.6234574302131816,-0.29924604789585807
Office31,resnet,atc,mahalanobis,8.0,0.04945059484269111,0.9573944591259181,0.6200438232065113,-0.13902335356217155
Office31,resnet,atc,knn,8.0,0.050823559641245936,0.9571153680861659,0.7304943751569064,-0.22585828727816093
Office31,resnet,atc,vim,8.0,0.042819533241529865,0.9691419794489885,0.7836722427142092,-0.2313244958719095
Office31,resnet,atc,react,8.0,0.23039405577689703,0.34822325666130893,0.410041483902807,-0.5853550614783968
Office31,resnet,atc,atc,8.0,0.2732094802077765,0.08224104167209778,0.6679715113946618,-0.8765067112838238
Office31,resnet,atc,atc_ne,8.0,0.2756221773132181,0.07385936991987274,0.6619718077461544,-0.8813905055781844
Office31,resnet,atc,nuclear,8.0,0.04876747907030372,0.9647583848175988,0.8909678351450829,-0.5012270591223624
Office31,resnet,atc,naive,8.0,0.2416611283964722,0.0,0.7282456830143929,-0.21484369039535522
Office31,resnet,atc_ne,msp,8.0,0.2968684572843225,0.0,0.591459824710239,-0.4085401156851163
Office31,resnet,atc_ne,energy,8.0,0.15991900299541595,0.5135481081269901,0.7188917533696857,-0.27414489653903573
Office31,resnet,atc_ne,entropy,8.0,0.2430834536210404,0.3223518800623528,0.42543904058025717,-0.5745608998150981
Office31,resnet,atc_ne,gradnorm,8.0,0.17711041444275988,0.44848516204658984,0.6803679971987887,-0.29924604789585807
Office31,resnet,atc_ne,mahalanobis,8.0,0.04945059484269111,0.9573944591259181,0.6360605562243344,-0.14583899047480364
Office31,resnet,atc_ne,knn,8.0,0.050823559641245936,0.9571153680861659,0.7874049421425136,-0.22585828727816093
Office31,resnet,atc_ne,vim,8.0,0.042819533241529865,0.9691419794489885,0.8405828096998164,-0.4666576850038996
Office31,resnet,atc_ne,react,8.0,0.23039405577689703,0.34822325666130893,0.4669520508884141,-0.5853550614783968
Office31,resnet,atc_ne,atc,8.0,0.2732094802077765,0.08224104167209778,0.7631522769226896,-0.9093097085445009
Office31,resnet,atc_ne,atc_ne,8.0,0.2756221773132181,0.07385936991987274,0.7570815608625113,-0.9141326351132099
Office31,resnet,atc_ne,nuclear,8.0,0.04876747907030372,0.9647583848175988,0.95543147228883,-0.5095941517421378
Office31,resnet,atc_ne,naive,8.0,0.2416611283964722,0.0,0.78515625,-0.21484369039535522
NICO,resnet,msp,msp,8.0,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,msp,energy,8.0,0.12193028644339492,0.8085576960484585,0.7146848462486886,-0.1515853458037879
NICO,resnet,msp,entropy,8.0,0.3290142302980578,0.06761265005631134,0.5113920788049275,-0.4169438640925077
NICO,resnet,msp,gradnorm,8.0,0.15631576749416232,0.7199192969207127,0.7545975574538245,-0.23384749843532315
NICO,resnet,msp,mahalanobis,8.0,0.1269143883774185,0.7952711532092365,0.7728977026385504,-0.16635472855743005
NICO,resnet,msp,knn,8.0,0.127495206655007,0.7902036123170828,0.7681384537590101,-0.17037279578032427
NICO,resnet,msp,vim,8.0,0.16426119770954795,0.6905926517857983,0.7771486611948129,-0.22285133880518715
NICO,resnet,msp,react,8.0,0.25703264562533656,0.3522799363377458,0.606833761122494,-0.30885862051510615
NICO,resnet,msp,atc,8.0,0.2855513220913456,0.23265260687197564,0.38763068865066175,-0.20688743473949267
NICO,resnet,msp,atc_ne,8.0,0.2882163643555577,0.2219026945338043,0.39238380696812686,-0.21537104704282095
NICO,resnet,msp,nuclear,8.0,0.10004647413662134,0.8729692855678628,0.9337386313426209,0.0
NICO,resnet,msp,naive,8.0,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,energy,msp,8.0,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,energy,energy,8.0,0.12193028644339492,0.8085576960484585,0.8751606151081888,-1.0
NICO,resnet,energy,entropy,8.0,0.3290142302980578,0.06761265005631134,0.869712340112526,-0.5363839562377959
NICO,resnet,energy,gradnorm,8.0,0.15631576749416232,0.7199192969207127,0.7950398647689034,-0.9906963816025877
NICO,resnet,energy,mahalanobis,8.0,0.1269143883774185,0.7952711532092365,0.839720028130615,-0.8102789147920751
NICO,resnet,energy,knn,8.0,0.127495206655007,0.7902036123170828,0.8542227040924157,-0.9205355302166577
NICO,resnet,energy,vim,8.0,0.16426119770954795,0.6905926517857983,0.5008633421232012,-0.2115743869626212
NICO,resnet,energy,react,8.0,0.25703264562533656,0.3522799363377458,0.7122182830743946,-1.0
NICO,resnet,energy,atc,8.0,0.2855513220913456,0.23265260687197564,0.7931125652605073,-0.20688743473949267
NICO,resnet,energy,atc_ne,8.0,0.2882163643555577,0.2219026945338043,0.784628952957179,-0.21537104704282095
NICO,resnet,energy,nuclear,8.0,0.10004647413662134,0.8729692855678628,1.0,0.0
NICO,resnet,energy,naive,8.0,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,entropy,msp,8.0,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,entropy,energy,8.0,0.12193028644339492,0.8085576960484585,0.6010145263468022,-0.13821236534779957
NICO,resnet,entropy,entropy,8.0,0.3290142302980578,0.06761265005631134,0.46361604376220417,-0.20195170791307926
NICO,resnet,entropy,gradnorm,8.0,0.15631576749416232,0.7199192969207127,0.7488200853983983,-0.23384749843532315
NICO,resnet,entropy,mahalanobis,8.0,0.1269143883774185,0.7952711532092365,0.7911219746262551,-0.16635472855743005
NICO,resnet,entropy,knn,8.0,0.127495206655007,0.7902036123170828,0.7927339520741187,-0.18267054649550996
NICO,resnet,entropy,vim,8.0,0.16426119770954795,0.6905926517857983,0.7827871371160958,-0.25104371876868614
NICO,resnet,entropy,react,8.0,0.25703264562533656,0.3522799363377458,0.5857568588677922,-0.2983201687203558
NICO,resnet,entropy,atc,8.0,0.2855513220913456,0.23265260687197564,0.2278954310902812,-0.20688743473949267
NICO,resnet,entropy,atc_ne,8.0,0.2882163643555577,0.2219026945338043,0.23786301815946387,-0.21537104704282095
NICO,resnet,entropy,nuclear,8.0,0.10004647413662134,0.8729692855678628,0.7905819858188755,0.0
NICO,resnet,entropy,naive,8.0,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,gradnorm,msp,8.0,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,gradnorm,energy,8.0,0.12193028644339492,0.8085576960484585,0.8751606151081888,-1.0
NICO,resnet,gradnorm,entropy,8.0,0.3290142302980578,0.06761265005631134,0.46361604376220417,-0.20195170791307926
NICO,resnet,gradnorm,gradnorm,8.0,0.15631576749416232,0.7199192969207127,0.7950398647689034,-0.9906963816025877
NICO,resnet,gradnorm,mahalanobis,8.0,0.1269143883774185,0.7952711532092365,0.839720028130615,-0.9864468783657908
NICO,resnet,gradnorm,knn,8.0,0.127495206655007,0.7902036123170828,0.8542227040924157,-0.9820242884654803
NICO,resnet,gradnorm,vim,8.0,0.16426119770954795,0.6905926517857983,0.7884256130373788,-0.2115743869626212
NICO,resnet,gradnorm,react,8.0,0.25703264562533656,0.3522799363377458,0.7122182830743946,-1.0
NICO,resnet,gradnorm,atc,8.0,0.2855513220913456,0.23265260687197564,0.4429236729565945,-0.20688743473949267
NICO,resnet,gradnorm,atc_ne,8.0,0.2882163643555577,0.2219026945338043,0.439928692857068,-0.21537104704282095
NICO,resnet,gradnorm,nuclear,8.0,0.10004647413662134,0.8729692855678628,1.0,0.0
NICO,resnet,gradnorm,naive,8.0,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,mahalanobis,msp,0.2,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,mahalanobis,energy,0.2,0.12193028644339492,0.8085576960484585,0.8751606151081888,-0.9205317190589336
NICO,resnet,mahalanobis,entropy,0.2,0.3290142302980578,0.06761265005631134,0.46361604376220417,-0.10639961967371336
NICO,resnet,mahalanobis,gradnorm,0.2,0.15631576749416232,0.7199192969207127,0.7950398647689034,-0.9502540830687956
NICO,resnet,mahalanobis,mahalanobis,0.2,0.1269143883774185,0.7952711532092365,0.839720028130615,-0.9864468783657908
NICO,resnet,mahalanobis,knn,0.2,0.127495206655007,0.7902036123170828,0.8542227040924157,-0.9820242884654803
NICO,resnet,mahalanobis,vim,0.2,0.16426119770954795,0.6905926517857983,0.7884256130373788,-0.28487457501055247
NICO,resnet,mahalanobis,react,0.2,0.25703264562533656,0.3522799363377458,0.7122182830743946,-1.0
NICO,resnet,mahalanobis,atc,0.2,0.2855513220913456,0.23265260687197564,0.48592934125064463,-0.20688743473949267
NICO,resnet,mahalanobis,atc_ne,0.2,0.2882163643555577,0.2219026945338043,0.4815304409107728,-0.21537104704282095
NICO,resnet,mahalanobis,nuclear,0.2,0.10004647413662134,0.8729692855678628,1.0,0.0
NICO,resnet,mahalanobis,naive,0.2,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,knn,msp,0.2,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,knn,energy,0.2,0.12193028644339492,0.8085576960484585,0.8551011440007512,-1.0
NICO,resnet,knn,entropy,0.2,0.3290142302980578,0.06761265005631134,0.46361604376220417,-0.05862358765664322
NICO,resnet,knn,gradnorm,0.2,0.15631576749416232,0.7199192969207127,0.7950398647689034,-0.9906963816025877
NICO,resnet,knn,mahalanobis,0.2,0.1269143883774185,0.7952711532092365,0.839720028130615,-0.9864468783657908
NICO,resnet,knn,knn,0.2,0.127495206655007,0.7902036123170828,0.8542227040924157,-0.9820242884654803
NICO,resnet,knn,vim,0.2,0.16426119770954795,0.6905926517857983,0.7884256130373788,-0.24540524320448753
NICO,resnet,knn,react,0.2,0.25703264562533656,0.3522799363377458,0.7122182830743946,-1.0
NICO,resnet,knn,atc,0.2,0.2855513220913456,0.23265260687197564,0.4060617000199622,-0.20688743473949267
NICO,resnet,knn,atc_ne,0.2,0.2882163643555577,0.2219026945338043,0.3983269207152577,-0.21537104704282095
NICO,resnet,knn,nuclear,0.2,0.10004647413662134,0.8729692855678628,1.0,0.0
NICO,resnet,knn,naive,0.2,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,vim,msp,0.2,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,vim,energy,0.2,0.12193028644339492,0.8085576960484585,0.07278178436124738,-0.12483938489181123
NICO,resnet,vim,entropy,0.2,0.3290142302980578,0.06761265005631134,0.46361604376220417,0.0
NICO,resnet,vim,gradnorm,0.2,0.15631576749416232,0.7199192969207127,0.7314876663050242,-0.3320645321588551
NICO,resnet,vim,mahalanobis,0.2,0.1269143883774185,0.7952711532092365,0.8214957576817661,-0.9256993030216342
NICO,resnet,vim,knn,0.2,0.127495206655007,0.7902036123170828,0.7927339520741187,-0.6684316662562693
NICO,resnet,vim,vim,0.2,0.16426119770954795,0.6905926517857983,0.7884256130373788,-0.9784071094004281
NICO,resnet,vim,react,0.2,0.25703264562533656,0.3522799363377458,0.016680444598885402,-0.2877817169256054
NICO,resnet,vim,atc,0.2,0.2855513220913456,0.23265260687197564,0.270901074483347,-0.20688743473949267
NICO,resnet,vim,atc_ne,0.2,0.2882163643555577,0.2219026945338043,0.2675785387189069,-0.21537104704282095
NICO,resnet,vim,nuclear,0.2,0.10004647413662134,0.8729692855678628,0.792390213486493,0.0
NICO,resnet,vim,naive,0.2,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,react,msp,8.0,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,react,energy,8.0,0.12193028644339492,0.8085576960484585,0.8751606151081888,-1.0
NICO,resnet,react,entropy,8.0,0.3290142302980578,0.06761265005631134,0.4875040612835658,-0.5363839562377959
NICO,resnet,react,gradnorm,8.0,0.15631576749416232,0.7199192969207127,0.7950398647689034,-0.9906963816025877
NICO,resnet,react,mahalanobis,8.0,0.1269143883774185,0.7952711532092365,0.839720028130615,-0.8588770144621084
NICO,resnet,react,knn,8.0,0.127495206655007,0.7902036123170828,0.8542227040924157,-0.9512799342631715
NICO,resnet,react,vim,8.0,0.16426119770954795,0.6905926517857983,0.6869330414551053,-0.2115743869626212
NICO,resnet,react,react,8.0,0.25703264562533656,0.3522799363377458,0.7122182830743946,-1.0
NICO,resnet,react,atc,8.0,0.2855513220913456,0.23265260687197564,0.7562505767607598,-0.20688743473949267
NICO,resnet,react,atc_ne,8.0,0.2882163643555577,0.2219026945338043,0.7430271958704346,-0.21537104704282095
NICO,resnet,react,nuclear,8.0,0.10004647413662134,0.8729692855678628,1.0,0.0
NICO,resnet,react,naive,8.0,0.3614712587511497,0.0,0.90234375,-0.09765625
NICO,resnet,atc,msp,8.0,0.3516548554370908,0.0,0.40073530263670365,-0.43749998622171005
NICO,resnet,atc,energy,8.0,0.12193028644339492,0.8085576960484585,0.6465309991459307,-0.1783313067157647
NICO,resnet,atc,entropy,8.0,0.3290142302980578,0.06761265005631134,0.30185133262061786,-0.5124959387164342
NICO,resnet,atc,gradnorm,8.0,0.15631576749416232,0.7199192969207127,0.5986103183676644,-0.21073760765240968
NICO,resnet,atc,mahalanobis,8.0,0.1269143883774185,0.7952711532092365,0.6415067760913309,-0.16635472855743005
NICO,resnet,atc,knn,8.0,0.127495206655007,0.7902036123170828,0.6555647423629037,-0.15807504584395426
NICO,resnet,atc,vim,8.0,0.16426119770954795,0.6905926517857983,0.6097454737748593,-0.2115743869626212
NICO,resnet,atc,react,8.0,0.25703264562533656,0.3522799363377458,0.49776131095685805,-0.30885862051510615
NICO,resnet,atc,atc,8.0,0.2855513220913456,0.23265260687197564,0.5944858656191735,-0.8151102123027846
NICO,resnet,atc,atc_ne,8.0,0.2882163643555577,0.2219026945338043,0.5872055924539529,-0.803738729894241
NICO,resnet,atc,nuclear,8.0,0.10004647413662134,0.8729692855678628,0.8382352888584137,-0.14284757419869487
NICO,resnet,atc,naive,8.0,0.3614712587511497,0.0,0.7405790388584137,-0.09765625
NICO,resnet,atc_ne,msp,8.0,0.3516548554370908,0.0,0.56250001377829,-0.43749998622171005
NICO,resnet,atc_ne,energy,8.0,0.12193028644339492,0.8085576960484585,0.8016092204829779,-0.31206111296946815
NICO,resnet,atc_ne,entropy,8.0,0.3290142302980578,0.06761265005631134,0.4875040612835658,-0.5363839562377959
NICO,resnet,atc_ne,gradnorm,8.0,0.15631576749416232,0.7199192969207127,0.7603750295092507,-0.21073760765240968
NICO,resnet,atc_ne,mahalanobis,8.0,0.1269143883774185,0.7952711532092365,0.8093462435362482,-0.17242948524547497
NICO,resnet,atc_ne,knn,8.0,0.127495206655007,0.7902036123170828,0.7988828266528959,-0.15807504584395426
NICO,resnet,atc_ne,vim,8.0,0.16426119770954795,0.6905926517857983,0.7771486611948129,-0.2115743869626212
NICO,resnet,atc_ne,react,8.0,0.25703264562533656,0.3522799363377458,0.6489875709710934,-0.3510124290289066
NICO,resnet,atc_ne,atc,8.0,0.2855513220913456,0.23265260687197564,0.7931125652605073,-0.9871328356770164
NICO,resnet,atc_ne,atc_ne,8.0,0.2882163643555577,0.2219026945338043,0.784628952957179,-0.9701457702852712
NICO,resnet,atc_ne,nuclear,8.0,0.10004647413662134,0.8729692855678628,1.0,-0.2325657228437289
NICO,resnet,atc_ne,naive,8.0,0.3614712587511497,0.0,0.90234375,-0.09765625
IWildCam,resnet,msp,msp,8.0,0.08234053455055287,0.4828663104187989,0.4963854635537867,-0.7620279880561585
IWildCam,resnet,msp,energy,8.0,0.08913632503698724,0.369723352312606,0.3308117924416302,-0.49128887944621025
IWildCam,resnet,msp,entropy,8.0,0.08198950717437158,0.48754567538792415,0.49722078267801234,-0.761698817244181
IWildCam,resnet,msp,gradnorm,8.0,0.0687950707227958,0.6552264180652395,0.43783270739013425,-0.6780482474015288
IWildCam,resnet,msp,mahalanobis,8.0,0.06563888631730311,0.691558371691692,0.2732084865532695,-0.714645843710246
IWildCam,resnet,msp,knn,8.0,0.05905061488412892,0.755246374887815,0.24755515745754053,-0.7221384785271422
IWildCam,resnet,msp,vim,8.0,0.0597130005846815,0.7468338764817917,0.3009772854176366,-0.4386780411072343
IWildCam,resnet,msp,react,8.0,0.08544905166895904,0.41677757516232905,0.3110038966903573,-0.5073710468142336
IWildCam,resnet,msp,atc,8.0,0.08769498429742777,0.4295709395104841,0.8007248376317503,-0.7069937801303352
IWildCam,resnet,msp,atc_ne,8.0,0.08576465149501059,0.45404579861787875,0.7273119541618752,-0.7102164601068169
IWildCam,resnet,msp,nuclear,8.0,0.06103754166305643,0.7335399477318991,0.45123527165543953,-0.4762871269133496
IWildCam,resnet,msp,naive,8.0,0.2514867621956142,0.0,0.69140625,-0.30859375
IWildCam,resnet,energy,msp,8.0,0.08234053455055287,0.4828663104187989,0.43266707473395244,-0.6062719361994074
IWildCam,resnet,energy,energy,8.0,0.08913632503698724,0.369723352312606,0.5087111205537898,-0.7956944117597138
IWildCam,resnet,energy,entropy,8.0,0.08198950717437158,0.48754567538792415,0.43337759015790855,-0.6056376896946649
IWildCam,resnet,energy,gradnorm,8.0,0.0687950707227958,0.6552264180652395,0.3219517525984712,-0.7640244308114967
IWildCam,resnet,energy,mahalanobis,8.0,0.06563888631730311,0.691558371691692,0.2570142354631494,-0.7429857645368506
IWildCam,resnet,energy,knn,8.0,0.05905061488412892,0.755246374887815,0.2518846408697868,-0.761103809366952
